smiles,ac,amw,mol,is_463
Cc1ccnnc1,7,94.11699676513672,Cc1ccnnc1,1
Clc1cccc2sccc12,10,168.6479949951172,Clc1cccc2sccc12,1
C=C1N(C)c2ccccc2C1(C)C,13,173.25900268554688,C=C1N(C)c2ccccc2C1(C)C,1
C=CC1CCC2OC2C1,9,124.18299865722656,C=CC1CCC2OC2C1,1
CC1(C)OB(CI)OC1(C)C,11,267.90301513671875,CC1(C)OB(CI)OC1(C)C,1
C[Si](C)(C)N1CCOCC1,10,159.30499267578125,C[Si](C)(C)N1CCOCC1,1
CCOC(=O)P(=O)(OCC)OCC,13,210.16600036621094,CCOC(=O)P(=O)(OCC)OCC,1
O=C1CC(C(=O)OCc2ccccc2)C1,15,204.22500610351562,O=C1CC(C(=O)OCc2ccccc2)C1,1
CC1=C(C=O)C(C)(C)CC=C1,11,150.2209930419922,CC1=C(C=O)C(C)(C)CC=C1,1
Clc1cc(Cl)n2nccc2n1,11,188.01699829101562,Clc1cc(Cl)n2nccc2n1,1
COc1ccc2c(c1)CCC(=O)N2C,14,191.22999572753906,COc1ccc2c(c1)CCC(=O)N2C,1
Cn1cnc(Cl)cc1=O,9,144.56100463867188,Cn1cnc(Cl)cc1=O,1
O=C(O)C1CC1F,7,104.08000183105469,O=C(O)C1CC1F,1
CC(=O)c1ccc2ncc(Br)cc2c1,14,250.09500122070312,CC(=O)c1ccc2ncc(Br)cc2c1,1
CC(=O)n1ccc2cccnc21,12,160.17599487304688,CC(=O)n1ccc2cccnc21,1
O=C1CC2CCC(C1)N2Cc1ccccc1,16,215.29600524902344,O=C1CC2CCC(C1)N2Cc1ccccc1,1
O=C1OC(=O)C2CCC12,9,126.11100006103516,O=C1OC(=O)C2CCC12,1
Clc1nc(Cl)c2ncn(Cc3ccccc3)c2n1,18,279.1300048828125,Clc1nc(Cl)c2ncn(Cc3ccccc3)c2n1,1
Cn1[nH]ccc1=O,7,98.1050033569336,Cn1[nH]ccc1=O,1
CC1=NC(CC(C)C)SC1C,11,171.3090057373047,CC1=NC(CC(C)C)SC1C,1
C1CSCCO1,6,104.17400360107422,C1CSCCO1,1
CO[Si](C)(C)C,6,104.2249984741211,CO[Si](C)(C)C,1
O=C1CN=C(c2ccccc2)O1,12,161.16000366210938,O=C1CN=C(c2ccccc2)O1,1
Cc1nc2ccccc2[nH]1,10,132.16600036621094,Cc1nc2ccccc2[nH]1,1
O=C1CC=NN1,6,84.0780029296875,O=C1CC=NN1,1
O=C1OC(=O)C2CC12,8,112.08399963378906,O=C1OC(=O)C2CC12,1
O=c1cc[nH]c2ccccc12,11,145.16099548339844,O=c1cc[nH]c2ccccc12,1
O=C(O)C(C(=O)O)c1ccsc1,12,186.18800354003906,O=C(O)C(C(=O)O)c1ccsc1,1
O=c1cc[nH][nH]1,6,84.0780029296875,O=c1cc[nH][nH]1,1
O=C(O)C(C(=O)O)c1ccccc1,13,180.15899658203125,O=C(O)C(C(=O)O)c1ccccc1,1
O=c1cc[nH]cc1,7,95.10099792480469,O=c1cc[nH]cc1,1
O=C(O)C1CCN(Cc2ccccn2)CC1,16,220.27200317382812,O=C(O)C1CCN(Cc2ccccn2)CC1,1
O=C1COC(=O)C1,7,100.072998046875,O=C1COC(=O)C1,1
O=C1CCN1,5,71.0790023803711,O=C1CCN1,1
Oc1ccc(C23CC4CC(CC(C4)C2)C3)cc1,17,228.3350067138672,Oc1ccc(C23CC4CC(CC(C4)C2)C3)cc1,1
OB(O)c1cccc2c1Sc1ccccc1S2,17,260.14801025390625,OB(O)c1cccc2c1Sc1ccccc1S2,1
O=c1cc[nH]cn1,7,96.08899688720703,O=c1cc[nH]cn1,1
O=c1ccnc[nH]1,7,96.08899688720703,O=c1ccnc[nH]1,1
c1cc2cc[nH]c2cn1,9,118.13899993896484,c1cc2cc[nH]c2cn1,1
CC(=O)c1cnc2ccc(Br)cn12,13,239.07200622558594,CC(=O)c1cnc2ccc(Br)cn12,1
O=Cc1ccc2nccnc2c1,12,158.16000366210938,O=Cc1ccc2nccnc2c1,1
O=Cc1cncnc1,8,108.0999984741211,O=Cc1cncnc1,1
[O-][n+]1onc2ccccc21,10,136.11000061035156,[O-][n+]1onc2ccccc21,1
Ic1cccc2cnccc12,11,255.05799865722656,Ic1cccc2cnccc12,1
CP(C)(C)=O,5,92.0780029296875,CP(C)(C)=O,1
On1cccn1,6,84.0780029296875,On1cccn1,1
Cn1sc2ccccc2c1=O,11,165.2169952392578,Cn1sc2ccccc2c1=O,1
CC1=CC(=O)N=N1,7,96.08899688720703,CC1=CC(=O)N=N1,1
O=C1C=CC(=O)N1,7,97.072998046875,O=C1C=CC(=O)N1,1
Sc1nc2ccccc2s1,10,167.25799560546875,Sc1nc2ccccc2s1,1
O=c1[nH]sc2ccccc12,10,151.19000244140625,O=c1[nH]sc2ccccc12,1
O=C1COC(=O)CO1,8,116.0719985961914,O=C1COC(=O)CO1,1
O=C(O)/C=C/c1ccoc1,10,138.1219940185547,O=C(O)/C=C/c1ccoc1,1
O=C(O)c1ccn2nccc2c1,12,162.1479949951172,O=C(O)c1ccn2nccc2c1,1
O=c1[nH]c(=O)c2nccnc2[nH]1,12,164.12399291992188,O=c1[nH]c(=O)c2nccnc2[nH]1,1
OB(O)c1ccc2cccnc2c1,13,172.97999572753906,OB(O)c1ccc2cccnc2c1,1
CS(=O)(=O)c1ccc(C(=O)O)nc1,13,201.2030029296875,CS(=O)(=O)c1ccc(C(=O)O)nc1,1
COC(=O)n1c(B(O)O)cc2ccccc21,16,219.0050048828125,COC(=O)n1c(B(O)O)cc2ccccc21,1
O=C(O)c1ccc2oc(=O)ccc2c1,14,190.1540069580078,O=C(O)c1ccc2oc(=O)ccc2c1,1
O=C(O)c1cccc2cc3ccccc3nc12,17,223.2310028076172,O=C(O)c1cccc2cc3ccccc3nc12,1
O=C1NC(=O)C2(CCNCC2)N1,12,169.1840057373047,O=C1NC(=O)C2(CCNCC2)N1,1
C#C[B-](F)(F)F.[K+],7,131.9340057373047,C#C[B-](F)(F)F.[K+],1
CC1(C)C2C(=O)NC(=O)C21,10,139.1540069580078,CC1(C)C2C(=O)NC(=O)C21,1
Clc1ccc2nncn2n1,10,154.55999755859375,Clc1ccc2nncn2n1,1
O=C1OP(Cl)Oc2ccccc21,12,202.5330047607422,O=C1OP(Cl)Oc2ccccc21,1
CN1N=CCC1=O,7,98.1050033569336,CN1N=CCC1=O,1
O=C1COCCO1,7,102.08899688720703,O=C1COCCO1,1
O=C(O)CC(c1ccccc1)(c1ccccc1)c1ccccc1,23,302.37298583984375,O=C(O)CC(c1ccccc1)(c1ccccc1)c1ccccc1,1
CC1=NNC(=O)C1,7,98.1050033569336,CC1=NNC(=O)C1,1
Nc1nc2nc[nH]c2c(=O)[nH]1,11,151.12899780273438,Nc1nc2nc[nH]c2c(=O)[nH]1,1
Cn1cc(S(=O)(=O)Cl)cn1,10,180.61599731445312,Cn1cc(S(=O)(=O)Cl)cn1,1
Oc1cccc(N2CCOCC2)c1,13,179.218994140625,Oc1cccc(N2CCOCC2)c1,1
O=C1OC(=O)C(Cl)=C1Cl,9,166.94700622558594,O=C1OC(=O)C(Cl)=C1Cl,1
CC(C)[B-](F)(F)F.[K+],8,149.9929962158203,CC(C)[B-](F)(F)F.[K+],1
OCc1ccccc1N1CCN(Cc2ccccc2)CC1,21,282.3869934082031,OCc1ccccc1N1CCN(Cc2ccccc2)CC1,1
CN1CCN(C)C(C(=O)O)C1,11,158.2010040283203,CN1CCN(C)C(C(=O)O)C1,1
BrCc1c2ccccc2nc2ccccc12,16,272.1449890136719,BrCc1c2ccccc2nc2ccccc12,1
O=C(O)c1ccc2sccc2c1,12,178.21200561523438,O=C(O)c1ccc2sccc2c1,1
CC(C)(C)NC=O,7,101.14900207519531,CC(C)(C)NC=O,1
Cn1cncc1B1OC(C)(C)C(C)(C)O1,15,208.07000732421875,Cn1cncc1B1OC(C)(C)C(C)(C)O1,1
Cn1cnc(N)c2ncnc1-2,11,149.15699768066406,Cn1cnc(N)c2ncnc1-2,1
Cc1ccc(-n2nccn2)c(C(=O)O)c1,15,203.2010040283203,Cc1ccc(-n2nccn2)c(C(=O)O)c1,1
Cn1cccc1,6,81.11799621582031,Cn1cccc1,1
C1CN2CCC1CC2,8,111.18800354003906,C1CN2CCC1CC2,1
c1cc(N2CCOCC2)ccn1,12,164.20799255371094,c1cc(N2CCOCC2)ccn1,1
CC(C)(C)OC(=O)N1CCOC(C(=O)O)C1,16,231.2480010986328,CC(C)(C)OC(=O)N1CCOC(C(=O)O)C1,1
N#CCCNN,6,85.11000061035156,N#CCCNN,1
CC(C)N(C)C,6,87.16600036621094,CC(C)N(C)C,1
O=[PH](c1cccc2ccccc12)c1cccc2ccccc12,22,302.31298828125,O=[PH](c1cccc2ccccc12)c1cccc2ccccc12,1
CC1(C)OB(C2=CC(=O)CCC2)OC1(C)C,16,222.09300231933594,CC1(C)OB(C2=CC(=O)CCC2)OC1(C)C,1
Clc1cccc2cn[nH]c12,10,152.58399963378906,Clc1cccc2cn[nH]c12,1
CC(C)(C)OC(=O)N1CC2(CCNC2)C1,15,212.29299926757812,CC(C)(C)OC(=O)N1CC2(CCNC2)C1,1
CC[B-](F)(F)F.[K+],7,135.96600341796875,CC[B-](F)(F)F.[K+],1
CCCCP(=O)(O)O,8,138.10299682617188,CCCCP(=O)(O)O,1
O=C(O)/C=C/c1cccnc1,11,149.1490020751953,O=C(O)/C=C/c1cccnc1,1
OB(O)c1ccnc2ccccc12,13,172.97999572753906,OB(O)c1ccnc2ccccc12,1
O=C1CS(=O)(=O)c2ccccc21,12,182.1999969482422,O=C1CS(=O)(=O)c2ccccc21,1
F[B-](F)(F)c1ccccc1.[K+],11,184.00999450683594,F[B-](F)(F)c1ccccc1.[K+],1
N#Cc1c2ccccc2cc2ccccc12,16,203.24400329589844,N#Cc1c2ccccc2cc2ccccc12,1
Cn1c2ccccc2c(=O)c2ccccc21,16,209.2480010986328,Cn1c2ccccc2c(=O)c2ccccc21,1
O=[N+]([O-])c1ccc2c(c1)Cc1ccccc1-2,16,211.22000122070312,O=[N+]([O-])c1ccc2c(c1)Cc1ccccc1-2,1
Cc1ccc2c(c1)C(=O)c1ccccc1C2=O,17,222.2429962158203,Cc1ccc2c(c1)C(=O)c1ccccc1C2=O,1
c1ccc(-c2c3ccccc3nc3ccccc23)cc1,20,255.32000732421875,c1ccc(-c2c3ccccc3nc3ccccc23)cc1,1
O=C1Nc2cccc3cccc1c23,13,169.18299865722656,O=C1Nc2cccc3cccc1c23,1
c1ccc2c(c1)Sc1ccccc1S2,14,216.3300018310547,c1ccc2c(c1)Sc1ccccc1S2,1
O=Nc1ccccc1,8,107.11199951171875,O=Nc1ccccc1,1
O=C1CC(=O)c2ccccc21,11,146.14500427246094,O=C1CC(=O)c2ccccc21,1
c1ccc2c(c1)Oc1ccccc1S2,14,200.26199340820312,c1ccc2c(c1)Oc1ccccc1S2,1
OB(O)c1ccc2cc3ccccc3cc2c1,17,222.052001953125,OB(O)c1ccc2cc3ccccc3cc2c1,1
OB(O)c1ccc2c(c1)CC2,11,147.97000122070312,OB(O)c1ccc2c(c1)CC2,1
O=C(O)c1ccc(F)cc1,10,140.11300659179688,O=C(O)c1ccc(F)cc1,1
c1ccc(-c2ccccn2)cc1,12,155.1999969482422,c1ccc(-c2ccccn2)cc1,1
O=C(c1ccccc1)c1ccccc1,14,182.2220001220703,O=C(c1ccccc1)c1ccccc1,1
C[Si](C)(C)c1ccc(Br)cc1,11,229.1929931640625,C[Si](C)(C)c1ccc(Br)cc1,1
O=C1C(O)=C([C@H]2CC[C@H](c3ccc(Cl)cc3)CC2)C(=O)c2ccccc21,26,366.843994140625,O=C1C(O)=C([C@H]2CC[C@H](c3ccc(Cl)cc3)CC2)C(=O)c2ccccc21,1
OC1COC(O)CO1,8,120.10399627685547,OC1COC(O)CO1,1
O=C1Cc2ccccc2C(=O)N1,12,161.16000366210938,O=C1Cc2ccccc2C(=O)N1,1
OB(O)c1ccc2ncccc2c1,13,172.97999572753906,OB(O)c1ccc2ncccc2c1,1
c1cncc(B2OCCCO2)c1,12,162.98500061035156,c1cncc(B2OCCCO2)c1,1
c1ccc2oc(-c3ccc(-c4nc5ccccc5o4)c4ccccc34)nc2c1,28,362.38800048828125,c1ccc2oc(-c3ccc(-c4nc5ccccc5o4)c4ccccc34)nc2c1,1
COc1ccc(-c2cc3ccc(OC)cc3s2)cc1,19,270.3529968261719,COc1ccc(-c2cc3ccc(OC)cc3s2)cc1,1
O=C1OI(O)c2ccccc21,11,264.01800537109375,O=C1OI(O)c2ccccc21,1
c1cc(-c2ccsc2)cs1,10,166.27000427246094,c1cc(-c2ccsc2)cs1,1
O=[PH](c1ccc2ccccc2c1)c1ccc2ccccc2c1,22,302.31298828125,O=[PH](c1ccc2ccccc2c1)c1ccc2ccccc2c1,1
C=CC(OC)OC,7,102.13300323486328,C=CC(OC)OC,1
CC1=CC(=O)C=C(C)C1=O,10,136.14999389648438,CC1=CC(=O)C=C(C)C1=O,1
N#Cc1nccs1,7,110.14099884033203,N#Cc1nccs1,1
CC1=Nc2ccc3ccccc3c2C1(C)C,16,209.29200744628906,CC1=Nc2ccc3ccccc3c2C1(C)C,1
CC1(C)OCC(=O)CO1,9,130.14300537109375,CC1(C)OCC(=O)CO1,1
C=C(C)C(=C)C,6,82.14600372314453,C=C(C)C(=C)C,1
O=C1CC(c2ccccc2)C1,11,146.18899536132812,O=C1CC(c2ccccc2)C1,1
ClCc1ccc2ccccc2c1,12,176.64599609375,ClCc1ccc2ccccc2c1,1
N#CC1CC1,5,67.09100341796875,N#CC1CC1,1
O=C1C=CCC1,6,82.10199737548828,O=C1C=CCC1,1
c1ccc(CSSCc2ccccc2)cc1,16,246.39999389648438,c1ccc(CSSCc2ccccc2)cc1,1
N#Cc1csc2ccccc12,11,159.21299743652344,N#Cc1csc2ccccc12,1
COC(=O)c1ccc(C)nc1,11,151.1649932861328,COC(=O)c1ccc(C)nc1,1
CC(Cl)c1ccccc1,9,140.61300659179688,CC(Cl)c1ccccc1,1
C1=Cc2ccccc2C1,9,116.16300201416016,C1=Cc2ccccc2C1,1
Cc1ccc(S(=O)(=O)OCC(F)(F)F)cc1,16,254.22900390625,Cc1ccc(S(=O)(=O)OCC(F)(F)F)cc1,1
COS(=O)(=O)c1ccccc1,11,172.2050018310547,COS(=O)(=O)c1ccccc1,1
C#CCOS(=O)(=O)c1ccccc1,13,196.2270050048828,C#CCOS(=O)(=O)c1ccccc1,1
C=CCB1OC(C)(C)C(C)(C)O1,12,168.0449981689453,C=CCB1OC(C)(C)C(C)(C)O1,1
CC(C)(C)CBr,6,151.0469970703125,CC(C)(C)CBr,1
CC(C)(C)B1OC(C)(C)C(C)(C)O1,13,184.08799743652344,CC(C)(C)B1OC(C)(C)C(C)(C)O1,1
OC1(c2ccccc2)c2ccccc2-c2ccccc21,20,258.32000732421875,OC1(c2ccccc2)c2ccccc2-c2ccccc21,1
Cc1cc(N2CCNCC2)n(-c2ccccc2)n1,18,242.3260040283203,Cc1cc(N2CCNCC2)n(-c2ccccc2)n1,1
CC(C)(C)CCl,6,106.59600067138672,CC(C)(C)CCl,1
C=C[Si](C)(C)C,6,100.23699951171875,C=C[Si](C)(C)C,1
CNC(C)(C)C,6,87.16600036621094,CNC(C)(C)C,1
CC(C)(C)NO,6,89.13800048828125,CC(C)(C)NO,1
CC[C@H]1CNCCN1,8,114.19200134277344,CC[C@H]1CNCCN1,1
CSCSC,5,108.23100280761719,CSCSC,1
CC(C)(C)N1CCNCC1,10,142.24600219726562,CC(C)(C)N1CCNCC1,1
CC(C)(C)CN,6,87.16600036621094,CC(C)(C)CN,1
CC(C)N=C=NC(C)C,9,126.2030029296875,CC(C)N=C=NC(C)C,1
CCN1CCNCC1,8,114.19200134277344,CCN1CCNCC1,1
Cc1ccc(C=O)cc1,9,120.1510009765625,Cc1ccc(C=O)cc1,1
CC1(C)OB(CBr)OC1(C)C,11,220.9029998779297,CC1(C)OB(CBr)OC1(C)C,1
CON(C)C(=O)C(C)(C)C,10,145.20199584960938,CON(C)C(=O)C(C)(C)C,1
CSCS(C)=O,6,124.2300033569336,CSCS(C)=O,1
CCOC(=O)c1cn[nH]c1,10,140.14199829101562,CCOC(=O)c1cn[nH]c1,1
c1cc(N2CCNCC2)ccn1,12,163.2239990234375,c1cc(N2CCNCC2)ccn1,1
CCO[SiH](C)C,6,104.2249984741211,CCO[SiH](C)C,1
C#CS(=O)(=O)c1ccc(C)cc1,12,180.22799682617188,C#CS(=O)(=O)c1ccc(C)cc1,1
COC(=O)CS,6,106.14600372314453,COC(=O)CS,1
COC(=O)N1CCN=C1SC,11,174.22500610351562,COC(=O)N1CCN=C1SC,1
C#CCOC,5,70.09100341796875,C#CCOC,1
CC(C)(C)C(=O)CC#N,9,125.1709976196289,CC(C)(C)C(=O)CC#N,1
C/C=C/c1ccccc1,9,118.17900085449219,C/C=C/c1ccccc1,1
NC1COC1,5,73.09500122070312,NC1COC1,1
Cn1cccc1C=O,8,109.12799835205078,Cn1cccc1C=O,1
CC1(C)c2ccccc2-c2ccc(Nc3ccccc3)cc21,22,285.3900146484375,CC1(C)c2ccccc2-c2ccc(Nc3ccccc3)cc21,1
[C-]#[N+]C(C)(C)C,6,83.13400268554688,[C-]#[N+]C(C)(C)C,1
CN1CCN(N)CC1,8,115.18000030517578,CN1CCN(N)CC1,1
CC1(C)OCC(N)CO1,9,131.1750030517578,CC1(C)OCC(N)CO1,1
CC(C)C(N)=O,6,87.12200164794922,CC(C)C(N)=O,1
CC(C)N(C=O)C(C)C,9,129.2030029296875,CC(C)N(C=O)C(C)C,1
CCO/C=C/B1OC(C)(C)C(C)(C)O1,14,198.0709991455078,CCO/C=C/B1OC(C)(C)C(C)(C)O1,1
CC1(C)OB(C2CCOC2)OC1(C)C,14,198.0709991455078,CC1(C)OB(C2CCOC2)OC1(C)C,1
COC(C)(CN)OC,8,119.16400146484375,COC(C)(CN)OC,1
O=CCOCc1ccccc1,11,150.177001953125,O=CCOCc1ccccc1,1
CCc1ccc(C)cc1,9,120.19499969482422,CCc1ccc(C)cc1,1
C=CC1COC(=O)O1,8,114.0999984741211,C=CC1COC(=O)O1,1
CC(C)P(c1ccccc1)c1ccccc1,16,228.27499389648438,CC(C)P(c1ccccc1)c1ccccc1,1
COCc1ccccc1,9,122.16699981689453,COCc1ccccc1,1
Nc1nsc2ccccc12,10,150.20599365234375,Nc1nsc2ccccc12,1
C[Si](C)(C)C1SCCCS1,10,192.4250030517578,C[Si](C)(C)C1SCCCS1,1
Cc1ccc(=O)n(-c2ccccc2)c1,14,185.2259979248047,Cc1ccc(=O)n(-c2ccccc2)c1,1
c1cc(C2OCCO2)cs1,10,156.20599365234375,c1cc(C2OCCO2)cs1,1
CC1=CC(=O)C(C)=C(C)C1=O,11,150.177001953125,CC1=CC(=O)C(C)=C(C)C1=O,1
Ic1cccc2oc3ccccc3c12,14,294.09100341796875,Ic1cccc2oc3ccccc3c12,1
CN1C(=O)c2ccccc2S1(=O)=O,13,197.21499633789062,CN1C(=O)c2ccccc2S1(=O)=O,1
Cc1ncccn1,7,94.11699676513672,Cc1ncccn1,1
CCS(=O)(=O)C(C)C,8,136.21600341796875,CCS(=O)(=O)C(C)C,1
CCC/C=C/C=O,7,98.1449966430664,CCC/C=C/C=O,1
CC(C)C1CCCCC1,9,126.24299621582031,CC(C)C1CCCCC1,1
CC(S)C(C)S,6,122.25800323486328,CC(S)C(C)S,1
CC(=O)/C=C/N(C)C,8,113.16000366210938,CC(=O)/C=C/N(C)C,1
O=CC=P(c1ccccc1)(c1ccccc1)c1ccccc1,22,304.3290100097656,O=CC=P(c1ccccc1)(c1ccccc1)c1ccccc1,1
NC1=NCCS1,6,102.16200256347656,NC1=NCCS1,1
CC(C)(C)C(=N)N.Cl,8,136.62600708007812,CC(C)(C)C(=N)N.Cl,1
NC(=O)OCC1c2ccccc2-c2ccccc21,18,239.2740020751953,NC(=O)OCC1c2ccccc2-c2ccccc21,1
O=S1(=O)CS(=O)(=O)OCO1,10,188.1820068359375,O=S1(=O)CS(=O)(=O)OCO1,1
CC(C)(C)c1ncc[nH]1,9,124.18699645996094,CC(C)(C)c1ncc[nH]1,1
O=CN1C(=O)c2ccccc2S1(=O)=O,14,211.197998046875,O=CN1C(=O)c2ccccc2S1(=O)=O,1
CC(C)(C)CB(O)O,8,115.96900177001953,CC(C)(C)CB(O)O,1
O=S(=O)(NO)c1ccccc1,11,173.1929931640625,O=S(=O)(NO)c1ccccc1,1
C[Si](C)(C)CO,6,104.2249984741211,C[Si](C)(C)CO,1
CNC=O,4,59.06800079345703,CNC=O,1
c1cnc(N2CCNCC2)nc1,12,164.21200561523438,c1cnc(N2CCNCC2)nc1,1
CC1=NCCCN1C,8,112.1760025024414,CC1=NCCCN1C,1
c1csc(N2CCNCC2)n1,11,169.2530059814453,c1csc(N2CCNCC2)n1,0
CC1=CCC(C(C)C)C=C1,10,136.23800659179688,CC1=CCC(C(C)C)C=C1,0
c1ccc2n[nH]cc2c1,9,118.13899993896484,c1ccc2n[nH]cc2c1,0
Clc1ccc2c(c1)Cc1cc(Cl)ccc1-2,15,235.11300659179688,Clc1ccc2c(c1)Cc1cc(Cl)ccc1-2,0
N#CN=C(Oc1ccccc1)Oc1ccccc1,18,238.24600219726562,N#CN=C(Oc1ccccc1)Oc1ccccc1,0
BrP(Br)(c1ccccc1)(c1ccccc1)c1ccccc1,21,422.1000061035156,BrP(Br)(c1ccccc1)(c1ccccc1)c1ccccc1,0
O=S1(=O)NC(=S)c2ccccc21,12,199.25599670410156,O=S1(=O)NC(=S)c2ccccc21,0
c1cncc(N2CCNCC2)c1,12,163.2239990234375,c1cncc(N2CCNCC2)c1,0
CS(=O)(=O)Nc1ccccc1,11,171.2209930419922,CS(=O)(=O)Nc1ccccc1,0
O=CCN1C(=O)c2ccccc2C1=O,14,189.1699981689453,O=CCN1C(=O)c2ccccc2C1=O,0
CC(C)(C)NN.Cl,7,124.61499786376953,CC(C)(C)NN.Cl,0
Cc1ccc(S(N)(=O)=O)cc1,11,171.2209930419922,Cc1ccc(S(N)(=O)=O)cc1,0
O=C(O)C1c2ccccc2-c2ccccc21,16,210.23199462890625,O=C(O)C1c2ccccc2-c2ccccc21,0
CS(=O)(=O)N1CCNCC1,10,164.22999572753906,CS(=O)(=O)N1CCNCC1,0
ON=C1c2ccccc2-c2ccccc21,15,195.2209930419922,ON=C1c2ccccc2-c2ccccc21,0
CC(C)(C)S(N)(=O)=O,8,137.20399475097656,CC(C)(C)S(N)(=O)=O,0
CC(C)(C)C(N)=O,7,101.14900207519531,CC(C)(C)C(N)=O,0
CC(C)(C)C(=O)NN,8,116.16400146484375,CC(C)(C)C(=O)NN,0
O=C1OI(Cl)c2ccccc21,11,282.4639892578125,O=C1OI(Cl)c2ccccc21,0
CC(=O)Nc1ccc2c(c1)Cc1ccccc1-2,17,223.27499389648438,CC(=O)Nc1ccc2c(c1)Cc1ccccc1-2,0
c1ccc2c(c1)Cc1cc3c(cc1-2)Cc1ccccc1-3,20,254.33200073242188,c1ccc2c(c1)Cc1cc3c(cc1-2)Cc1ccccc1-3,0
O=C1NCCNC1c1ccccc1,13,176.218994140625,O=C1NCCNC1c1ccccc1,0
O=S(=O)(O)C1=NCCN1,9,150.15899658203125,O=S(=O)(O)C1=NCCN1,0
O=C1CC[C@H](N2C(=O)c3ccccc3C2=O)C(=O)O1,19,259.2170104980469,O=C1CC[C@H](N2C(=O)c3ccccc3C2=O)C(=O)O1,0
O=C1OC(Br)c2ccccc21,11,213.02999877929688,O=C1OC(Br)c2ccccc21,0
CN1CC(=O)OC(=O)C1,9,129.11500549316406,CN1CC(=O)OC(=O)C1,0
CC1(C)OI(Cl)c2ccccc21,12,296.5350036621094,CC1(C)OI(Cl)c2ccccc21,0
O=C1c2ccccc2S(=O)(=O)N1Br,13,262.0840148925781,O=C1c2ccccc2S(=O)(=O)N1Br,0
O=C1CC(=O)CN(Cc2ccccc2)C1,15,203.24099731445312,O=C1CC(=O)CN(Cc2ccccc2)C1,0
c1ccc2c(c1)-c1ccccc1C2CN1CCCCC1,20,263.3840026855469,c1ccc2c(c1)-c1ccccc1C2CN1CCCCC1,0
O=C1c2ccccc2-c2cccc(B(O)O)c21,17,224.0240020751953,O=C1c2ccccc2-c2cccc(B(O)O)c21,0
c1csc(C2=NCCN2)c1,10,152.2220001220703,c1csc(C2=NCCN2)c1,0
O=S(Cl)c1ccccc1,9,160.625,O=S(Cl)c1ccccc1,0
O=C(NCc1ccccc1)N1CCNCC1,16,219.28799438476562,O=C(NCc1ccccc1)N1CCNCC1,0
O=C1NC(=O)C2=C1CCCC2,11,151.1649932861328,O=C1NC(=O)C2=C1CCCC2,0
SC1=NCCS1,6,119.21399688720703,SC1=NCCS1,1
OB(O)CC1CCCCC1,10,142.0070037841797,OB(O)CC1CCCCC1,1
O=C(O)c1cnsc1,8,129.13999938964844,O=C(O)c1cnsc1,1
O=C1CSCC(=O)O1,8,132.13999938964844,O=C1CSCC(=O)O1,1
c1ccc(-c2nnc(-c3ccccn3)nn2)nc1,18,236.23800659179688,c1ccc(-c2nnc(-c3ccccn3)nn2)nc1,1
O=C1COCCN1,7,101.1050033569336,O=C1COCCN1,1
CCB(O)O,5,73.88800048828125,CCB(O)O,1
